"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,6,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",129.00,15.00,6.00,6.00,0.00,0.00,3.00,0.00,1.00,539.00,276.00,210.00,0.00,0.00,53.00,
2003,6,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",206.00,19.00,11.00,0.00,1.00,2.00,5.00,1.00,0.00,892.00,410.00,0.00,22.00,345.00,115.00,
2003,6,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",90.00,8.00,4.00,2.00,1.00,0.00,1.00,1.00,1.00,546.00,137.00,167.00,223.00,0.00,19.00,
2003,6,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",60.00,10.00,8.00,0.00,0.00,1.00,1.00,0.00,0.00,370.00,312.00,0.00,0.00,41.00,17.00,
2003,6,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",292.00,14.00,6.00,0.00,1.00,4.00,3.00,1.00,0.00,477.00,193.00,0.00,17.00,146.00,121.00,
2003,6,"OO","SkyWest Airlines Inc.","OXR","Oxnard/Ventura, CA: Oxnard",148.00,4.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,119.00,69.00,0.00,0.00,0.00,50.00,
2003,6,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",562.00,16.00,5.00,0.00,0.00,0.00,11.00,2.00,0.00,408.00,98.00,0.00,0.00,0.00,310.00,
2003,6,"OO","SkyWest Airlines Inc.","PFN","Panama City, FL: Bay County",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",507.00,26.00,13.00,1.00,5.00,2.00,5.00,2.00,0.00,1252.00,308.00,68.00,427.00,292.00,157.00,
2003,6,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",150.00,8.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,277.00,237.00,17.00,0.00,0.00,23.00,
2003,6,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",174.00,11.00,6.00,1.00,1.00,0.00,3.00,1.00,0.00,714.00,236.00,67.00,218.00,0.00,193.00,
2003,6,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",385.00,28.00,14.00,3.00,5.00,2.00,4.00,3.00,0.00,986.00,488.00,96.00,199.00,55.00,148.00,
2003,6,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",278.00,32.00,18.00,8.00,1.00,1.00,4.00,0.00,1.00,1455.00,817.00,402.00,51.00,36.00,149.00,
2003,6,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",180.00,10.00,2.00,0.00,3.00,0.00,5.00,0.00,0.00,578.00,86.00,0.00,125.00,0.00,367.00,
2003,6,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",202.00,10.00,5.00,0.00,2.00,0.00,3.00,0.00,0.00,390.00,252.00,0.00,45.00,0.00,93.00,
2003,6,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",392.00,44.00,34.00,0.00,3.00,1.00,6.00,1.00,0.00,1551.00,1174.00,0.00,75.00,15.00,287.00,
2003,6,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",625.00,27.00,18.00,2.00,1.00,3.00,3.00,3.00,0.00,894.00,556.00,33.00,18.00,132.00,155.00,
2003,6,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",120.00,20.00,10.00,2.00,5.00,1.00,2.00,3.00,1.00,613.00,322.00,48.00,190.00,18.00,35.00,
2003,6,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",614.00,50.00,30.00,1.00,4.00,0.00,15.00,5.00,0.00,1829.00,990.00,43.00,234.00,0.00,562.00,
2003,6,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",299.00,18.00,12.00,1.00,1.00,1.00,3.00,0.00,0.00,589.00,351.00,23.00,24.00,126.00,65.00,
2003,6,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",51.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,232.00,0.00,0.00,232.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",365.00,19.00,14.00,1.00,1.00,0.00,3.00,0.00,0.00,457.00,349.00,16.00,20.00,0.00,72.00,
2003,6,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2703.00,554.00,112.00,7.00,361.00,6.00,68.00,28.00,2.00,26213.00,4548.00,153.00,18028.00,470.00,3014.00,
2003,6,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",30.00,9.00,3.00,4.00,0.00,1.00,1.00,1.00,0.00,442.00,120.00,203.00,0.00,59.00,60.00,
2003,6,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",265.00,7.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,141.00,117.00,0.00,0.00,0.00,24.00,
2003,6,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",350.00,18.00,9.00,1.00,0.00,3.00,5.00,5.00,0.00,1163.00,392.00,110.00,0.00,457.00,204.00,
2003,6,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",4960.00,256.00,137.00,18.00,38.00,11.00,52.00,22.00,0.00,11792.00,6641.00,910.00,1892.00,423.00,1926.00,
2003,6,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",482.00,47.00,21.00,1.00,10.00,4.00,11.00,4.00,1.00,2272.00,865.00,45.00,388.00,466.00,508.00,
2003,6,"OO","SkyWest Airlines Inc.","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",175.00,5.00,2.00,0.00,1.00,2.00,0.00,0.00,0.00,324.00,98.00,0.00,48.00,178.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",199.00,7.00,3.00,0.00,0.00,1.00,3.00,0.00,0.00,322.00,134.00,0.00,0.00,78.00,110.00,
2003,6,"OO","SkyWest Airlines Inc.","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",311.00,11.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,464.00,374.00,0.00,90.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",60.00,13.00,9.00,1.00,3.00,0.00,0.00,0.00,0.00,519.00,343.00,40.00,136.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","TUL","Tulsa, OK: Tulsa International",86.00,12.00,6.00,6.00,0.00,0.00,0.00,1.00,0.00,637.00,222.00,415.00,0.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","TUS","Tucson, AZ: Tucson International",360.00,42.00,26.00,7.00,3.00,2.00,4.00,2.00,0.00,1822.00,661.00,454.00,327.00,261.00,119.00,
2003,6,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID: Joslin Field - Magic Valley Regional",150.00,10.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,200.00,175.00,0.00,25.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",60.00,10.00,8.00,0.00,1.00,0.00,1.00,0.00,0.00,392.00,273.00,0.00,64.00,0.00,55.00,
2003,6,"OO","SkyWest Airlines Inc.","VIS","Visalia, CA: Visalia Municipal",60.00,3.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,93.00,71.00,0.00,0.00,0.00,22.00,
2003,6,"OO","SkyWest Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,78.00,0.00,0.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","WYS","West Yellowstone, MT: Yellowstone",56.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,58.00,0.00,0.00,0.00,0.00,
2003,6,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",90.00,4.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,122.00,0.00,0.00,0.00,53.00,69.00,
2003,6,"RU","ExpressJet Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",68.00,13.00,2.36,0.78,3.10,0.00,6.77,0.00,0.00,485.00,59.00,32.00,90.00,0.00,304.00,
2003,6,"RU","ExpressJet Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,4.00,0.00,1.00,0.46,0.00,2.54,0.00,0.00,297.00,0.00,67.00,38.00,0.00,192.00,
2003,6,"RU","ExpressJet Airlines Inc.","ACK","Nantucket, MA: Nantucket Memorial",26.00,11.00,1.10,0.00,8.94,0.00,0.96,1.00,0.00,298.00,18.00,0.00,253.00,0.00,27.00,
2003,6,"RU","ExpressJet Airlines Inc.","AEX","Alexandria, LA: Alexandria International",128.00,23.00,4.89,2.21,8.16,0.00,7.74,1.00,0.00,1274.00,190.00,252.00,289.00,0.00,543.00,
2003,6,"RU","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",118.00,16.00,3.78,1.00,7.30,0.00,3.92,0.00,0.00,912.00,170.00,150.00,441.00,0.00,151.00,
2003,6,"RU","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",188.00,44.00,14.77,0.75,9.25,0.00,19.23,0.00,0.00,1941.00,629.00,41.00,330.00,0.00,941.00,
2003,6,"RU","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",115.00,25.00,1.84,1.26,14.14,0.00,7.76,2.00,1.00,1164.00,70.00,85.00,540.00,0.00,469.00,
2003,6,"RU","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",153.00,20.00,3.56,0.43,11.19,0.00,4.81,0.00,0.00,750.00,117.00,10.00,436.00,0.00,187.00,
2003,6,"RU","ExpressJet Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",45.00,2.00,0.06,0.00,0.33,0.00,1.61,0.00,0.00,42.00,1.00,0.00,6.00,0.00,35.00,
2003,6,"RU","ExpressJet Airlines Inc.","AVL","Asheville, NC: Asheville Regional",78.00,9.00,1.38,0.21,5.82,0.00,1.59,0.00,0.00,564.00,126.00,15.00,310.00,0.00,113.00,
2003,6,"RU","ExpressJet Airlines Inc.","BDL","Hartford, CT: Bradley International",200.00,39.00,9.93,2.55,16.59,0.00,9.94,1.00,0.00,1444.00,373.00,85.00,596.00,0.00,390.00,
2003,6,"RU","ExpressJet Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",174.00,37.00,3.18,2.62,22.36,0.00,8.84,0.00,0.00,1649.00,136.00,198.00,837.00,0.00,478.00,
2003,6,"RU","ExpressJet Airlines Inc.","BNA","Nashville, TN: Nashville International",257.00,47.00,11.92,3.90,17.88,0.00,13.30,0.00,1.00,2917.00,546.00,484.00,836.00,0.00,1051.00,
2003,6,"RU","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",23.00,5.00,0.90,0.32,1.63,0.00,2.15,0.00,0.00,320.00,70.00,26.00,59.00,0.00,165.00,
2003,6,"RU","ExpressJet Airlines Inc.","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",138.00,20.00,1.29,5.13,10.76,0.00,2.83,3.00,0.00,852.00,42.00,433.00,231.00,0.00,146.00,
2003,6,"RU","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",150.00,27.00,4.06,3.42,13.90,0.00,5.62,1.00,0.00,1447.00,201.00,294.00,492.00,0.00,460.00,
2003,6,"RU","ExpressJet Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",140.00,22.00,3.81,3.95,8.84,0.00,5.41,1.00,2.00,918.00,127.00,213.00,283.00,0.00,295.00,
2003,6,"RU","ExpressJet Airlines Inc.","BTV","Burlington, VT: Burlington International",157.00,37.00,7.81,0.34,14.39,0.88,13.57,0.00,0.00,1336.00,288.00,25.00,383.00,23.00,617.00,
2003,6,"RU","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",209.00,47.00,11.01,3.74,15.74,0.00,16.51,1.00,0.00,2242.00,387.00,201.00,663.00,0.00,991.00,
2003,6,"RU","ExpressJet Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",125.00,34.00,7.78,0.88,16.84,0.00,8.51,2.00,0.00,1691.00,387.00,30.00,692.00,0.00,582.00,
2003,6,"RU","ExpressJet Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",123.00,23.00,1.67,3.17,15.07,0.00,3.09,0.00,0.00,1367.00,63.00,522.00,561.00,0.00,221.00,
2003,6,"RU","ExpressJet Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",144.00,36.00,4.04,3.81,18.88,0.00,9.27,0.00,0.00,1920.00,131.00,351.00,952.00,0.00,486.00,
2003,6,"RU","ExpressJet Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",4003.00,561.00,51.81,15.93,289.29,4.71,199.27,16.00,7.00,25846.00,4135.00,1580.00,8809.00,108.00,11214.00,
2003,6,"RU","ExpressJet Airlines Inc.","CLL","College Station/Bryan, TX: Easterwood Field",110.00,15.00,0.09,4.05,9.12,0.00,1.74,3.00,0.00,698.00,11.00,256.00,295.00,0.00,136.00,
2003,6,"RU","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",367.00,76.00,12.60,5.22,46.14,0.00,12.04,1.00,1.00,3254.00,706.00,420.00,1458.00,0.00,670.00,
2003,6,"RU","ExpressJet Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",198.00,39.00,9.61,1.63,12.41,0.00,15.35,0.00,0.00,1622.00,337.00,91.00,544.00,0.00,650.00,
2003,6,"RU","ExpressJet Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",110.00,16.00,3.55,3.19,7.32,0.00,1.94,0.00,1.00,895.00,96.00,314.00,357.00,0.00,128.00,
2003,6,"RU","ExpressJet Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",198.00,26.00,4.59,4.16,10.34,0.00,6.92,3.00,0.00,1444.00,357.00,331.00,452.00,0.00,304.00,
2003,6,"RU","ExpressJet Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",56.00,13.00,1.50,0.55,10.27,0.00,0.68,1.00,0.00,536.00,83.00,18.00,355.00,0.00,80.00,
2003,6,"RU","ExpressJet Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",323.00,47.00,7.33,4.14,29.77,0.00,5.76,0.00,0.00,2376.00,667.00,224.00,1266.00,0.00,219.00,
2003,6,"RU","ExpressJet Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",60.00,8.00,0.00,0.00,7.32,0.00,0.68,0.00,0.00,191.00,0.00,0.00,176.00,0.00,15.00,
2003,6,"RU","ExpressJet Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",213.00,30.00,2.69,2.42,19.65,0.00,5.24,6.00,0.00,1338.00,122.00,155.00,859.00,0.00,202.00,
2003,6,"RU","ExpressJet Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",222.00,29.00,9.73,3.39,12.33,0.00,3.55,0.00,1.00,1662.00,380.00,538.00,611.00,0.00,133.00,
2003,6,"RU","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",257.00,60.00,10.35,1.92,22.89,0.00,24.84,4.00,1.00,2938.00,376.00,91.00,1242.00,0.00,1229.00,
2003,6,"RU","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",157.00,26.00,2.61,5.20,17.89,0.00,0.30,0.00,0.00,1250.00,73.00,571.00,590.00,0.00,16.00,
2003,6,"RU","ExpressJet Airlines Inc.","DSM","Des Moines, IA: Des Moines International",108.00,28.00,4.77,1.50,17.96,0.00,3.78,0.00,0.00,1056.00,107.00,105.00,659.00,0.00,185.00,
2003,6,"RU","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",171.00,27.00,7.01,0.05,10.49,0.00,9.46,1.00,0.00,1160.00,350.00,3.00,331.00,0.00,476.00,
2003,6,"RU","ExpressJet Airlines Inc.","EFD","Houston, TX: Ellington",136.00,19.00,4.94,1.83,7.11,0.00,5.12,6.00,0.00,741.00,213.00,128.00,211.00,0.00,189.00,
2003,6,"RU","ExpressJet Airlines Inc.","ELP","El Paso, TX: El Paso International",55.00,9.00,1.00,0.51,4.62,0.00,2.88,0.00,0.00,650.00,17.00,81.00,194.00,0.00,358.00,
2003,6,"RU","ExpressJet Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",4055.00,1024.00,50.78,30.44,745.85,3.07,193.85,25.00,16.00,53202.00,3403.00,2322.00,36315.00,64.00,11098.00,
2003,6,"RU","ExpressJet Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",86.00,16.00,1.57,1.88,10.56,0.00,1.99,0.00,0.00,767.00,35.00,157.00,422.00,0.00,153.00,
2003,6,"RU","ExpressJet Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",149.00,15.00,6.38,2.76,3.85,0.00,2.01,1.00,0.00,594.00,281.00,179.00,91.00,0.00,43.00,
2003,6,"RU","ExpressJet Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",147.00,28.00,4.36,3.12,16.09,0.00,4.43,0.00,0.00,1287.00,114.00,388.00,663.00,0.00,122.00,
2003,6,"RU","ExpressJet Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",189.00,46.00,9.32,2.76,24.30,0.00,9.63,1.00,0.00,2238.00,576.00,127.00,1129.00,0.00,406.00,
2003,6,"RU","ExpressJet Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",19.00,2.00,0.00,0.02,1.19,0.00,0.79,0.00,0.00,63.00,0.00,1.00,25.00,0.00,37.00,
2003,6,"RU","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",93.00,14.00,5.86,0.00,4.34,0.00,3.80,1.00,0.00,497.00,268.00,0.00,132.00,0.00,97.00,
2003,6,"RU","ExpressJet Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",119.00,13.00,0.35,3.05,5.95,0.00,3.65,2.00,0.00,556.00,6.00,116.00,129.00,0.00,305.00,
2003,6,"RU","ExpressJet Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",83.00,18.00,0.72,2.68,13.05,0.00,1.54,0.00,0.00,874.00,25.00,216.00,555.00,0.00,78.00,
2003,6,"RU","ExpressJet Airlines Inc.","IAD","Washington, DC: Washington Dulles International",265.00,53.00,9.31,3.07,24.56,0.00,16.06,5.00,1.00,2680.00,513.00,319.00,1149.00,0.00,699.00,
2003,6,"RU","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",6049.00,973.00,84.18,58.48,503.34,4.60,322.40,53.00,81.00,53479.00,5956.00,6789.00,22028.00,131.00,18575.00,
2003,6,"RU","ExpressJet Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",82.00,13.00,1.07,2.61,6.23,0.00,3.09,2.00,0.00,547.00,166.00,72.00,192.00,0.00,117.00,
2003,6,"RU","ExpressJet Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",331.00,65.00,14.29,2.77,25.79,0.00,22.16,0.00,0.00,2666.00,679.00,154.00,734.00,0.00,1099.00,
2003,6,"RU","ExpressJet Airlines Inc.","ISP","Islip, NY: Long Island MacArthur",56.00,9.00,4.00,0.00,3.17,0.00,1.83,0.00,2.00,409.00,252.00,0.00,91.00,0.00,66.00,
2003,6,"RU","ExpressJet Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",97.00,35.00,0.62,2.92,24.73,0.00,6.73,1.00,0.00,1242.00,28.00,181.00,741.00,0.00,292.00,
2003,6,"RU","ExpressJet Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",90.00,14.00,1.03,1.56,8.44,0.00,2.97,0.00,0.00,503.00,18.00,137.00,235.00,0.00,113.00,
2003,6,"RU","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",50.00,5.00,1.15,0.25,2.65,0.00,0.95,0.00,0.00,174.00,36.00,16.00,104.00,0.00,18.00,
2003,6,"RU","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",119.00,24.00,3.86,2.87,13.08,0.00,4.18,1.00,0.00,1237.00,157.00,310.00,453.00,0.00,317.00,
2003,6,"RU","ExpressJet Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",140.00,22.00,0.00,2.46,13.19,0.00,6.36,1.00,0.00,982.00,0.00,149.00,453.00,0.00,380.00,
2003,6,"RU","ExpressJet Airlines Inc.","LEX","Lexington, KY: Blue Grass",128.00,32.00,4.68,1.21,23.03,0.00,3.08,0.00,0.00,1249.00,212.00,90.00,825.00,0.00,122.00,
2003,6,"RU","ExpressJet Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",203.00,31.00,6.06,7.09,12.50,0.00,5.34,2.00,0.00,2024.00,375.00,801.00,478.00,0.00,370.00,
2003,6,"RU","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",143.00,31.00,8.69,0.44,19.09,0.00,2.78,1.00,0.00,1233.00,369.00,16.00,757.00,0.00,91.00,
2003,6,"RU","ExpressJet Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",137.00,30.00,2.58,2.07,21.79,0.00,3.56,1.00,0.00,1387.00,76.00,208.00,888.00,0.00,215.00,
2003,6,"RU","ExpressJet Airlines Inc.","LRD","Laredo, TX: Laredo International",80.00,18.00,2.11,2.88,7.97,0.00,5.05,1.00,0.00,889.00,48.00,229.00,171.00,0.00,441.00,
2003,6,"RU","ExpressJet Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",146.00,24.00,4.20,1.98,13.23,0.00,4.60,3.00,1.00,1003.00,154.00,105.00,438.00,0.00,306.00,
2003,6,"RU","ExpressJet Airlines Inc.","MCI","Kansas City, MO: Kansas City International",220.00,26.00,6.33,0.25,11.32,0.00,8.10,2.00,2.00,1308.00,357.00,24.00,536.00,0.00,391.00,
2003,6,"RU","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",74.00,5.00,1.88,0.00,2.13,0.00,1.00,0.00,0.00,212.00,55.00,0.00,78.00,0.00,79.00,
2003,6,"RU","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",127.00,24.00,5.01,0.31,9.92,0.00,8.76,1.00,0.00,1159.00,128.00,33.00,452.00,0.00,546.00,
2003,6,"RU","ExpressJet Airlines Inc.","MEM","Memphis, TN: Memphis International",236.00,43.00,8.38,2.44,23.92,0.00,8.25,0.00,2.00,2482.00,709.00,179.00,1011.00,0.00,583.00,
2003,6,"RU","ExpressJet Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",190.00,13.00,1.90,1.59,5.79,0.00,3.71,0.00,0.00,690.00,74.00,83.00,275.00,0.00,258.00,
2003,6,"RU","ExpressJet Airlines Inc.","MIA","Miami, FL: Miami International",35.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00,
2003,6,"RU","ExpressJet Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",309.00,37.00,7.83,3.84,12.96,0.00,12.37,0.00,1.00,1879.00,238.00,413.00,490.00,0.00,738.00,
2003,6,"RU","ExpressJet Airlines Inc.","MLU","Monroe, LA: Monroe Regional",77.00,11.00,2.03,1.07,2.28,0.00,5.63,2.00,0.00,540.00,91.00,133.00,104.00,0.00,212.00,
